id,event_time,zipcode,price,bedrooms,bathrooms,sqft_living,city,state,county,price_per_sqft,avg_price_by_city,avg_price_per_sqft_by_city,above_avg_price_per_sqft
45a54862-c8da-413d-bc8a-d288e260589f,2024-10-27T17:39:31Z,46902.0,375000.0,3.0,3.0,2500.0,Kokomo,Indiana,Unknown,150.0,169300.0,67.72,1
781d034e-224f-432e-8a2a-051aa5b95652,2024-10-27T17:39:31Z,76014.0,289900.0,3.0,2.0,1758.0,Arlington,Texas,Tarrant,164.9032992036405,391340.0974025974,190.84564052547321,0
99ab2f59-7966-4d80-a8dd-e83e0b912df6,2024-10-27T17:39:31Z,32162.0,295000.0,3.0,3.0,2500.0,The Villages,Florida,Unknown,118.0,244000.0,97.6,1
8e90a3ae-3ba8-4ab4-9932-97a3ff473170,2024-10-27T17:39:31Z,77043.0,165500.0,2.0,3.0,1294.0,Houston,Texas,Harris,127.89799072642967,505753.30019880715,210.03835175981686,0
c7980dbd-f361-445d-9d38-2a4e5a0c1c41,2024-10-27T17:39:31Z,19128.0,264900.0,2.0,1.0,1100.0,Philadelphia,Pennsylvania,Philadelphia,240.8181818181818,342941.0974729242,219.33983140392135,1
00832419-88ea-42b5-b54a-0434cb77829a,2024-10-27T17:39:31Z,20011.0,549000.0,3.0,2.0,1452.0,Washington,District of Columbia,District of Columbia,378.099173553719,925254.5422997712,543.1427921963141,0
f77214eb-244d-4601-adec-1895f982f2c1,2024-10-27T17:39:31Z,89701.0,349999.0,3.0,3.0,2500.0,Carson City,Nevada,Unknown,139.9996,394999.6666666667,157.99986666666666,0
7ec9caf4-73bf-4ed1-91b9-e51aca74d945,2024-10-27T17:39:31Z,28562.0,259900.0,3.0,3.0,2500.0,New Bern,North Carolina,Unknown,103.96,348212.5,139.285,0
30a1d670-c5a4-4f59-a6f8-d6a5fc7450f0,2024-10-27T17:39:31Z,40299.0,400000.0,3.0,2.0,1996.0,Louisville,Kentucky,Jefferson,200.40080160320642,297231.5438401776,156.73742976048058,1
5251ce2d-5a5d-42e7-934b-10e85bd20c92,2024-10-27T17:39:31Z,45402.0,215000.0,3.0,3.0,2500.0,Dayton,Ohio,Unknown,86.0,308563.85714285716,123.42554285714286,0
32cb67ef-a25c-467a-8c21-fc8526df9577,2024-10-27T17:39:31Z,94109.0,865000.0,2.0,2.0,893.0,San Francisco,California,San Francisco,968.6450167973125,2019519.2523489932,1050.7933975707429,0
f6c8ad42-126a-417b-b2ec-566dc95567bb,2024-10-27T17:39:31Z,66839.0,82500.0,3.0,3.0,2500.0,New Strawn,Kansas,Unknown,33.0,82500.0,33.0,0
7815f3ee-7dd1-4f6a-a7ad-4da749dbfc1c,2024-10-27T17:39:31Z,40229.0,375000.0,5.0,3.0,2716.0,Louisville,Kentucky,Jefferson,138.07069219440353,297231.5438401776,156.73742976048058,0
e8d38912-e060-436f-8307-de1eb8bdac7f,2024-10-27T17:39:31Z,73142.0,725000.0,4.0,4.0,4164.0,Oklahoma City,Oklahoma,Oklahoma,174.11143131604226,309560.22537562606,155.06310264692624,1
68e051ac-e9f1-4b65-8759-3eef60bf217b,2024-10-27T17:39:31Z,16137.0,340000.0,3.0,3.0,2500.0,Mercer,Pennsylvania,Unknown,136.0,340000.0,136.0,0
b0c50c31-2c4d-4e93-9327-47805b163084,2024-10-27T17:39:31Z,73107.0,339500.0,3.0,3.0,2500.0,Oklahoma City,Oklahoma,Unknown,135.8,309560.22537562606,155.06310264692624,0
49199a28-a805-4871-b191-38be4ba6573b,2024-10-27T17:39:31Z,35769.0,339000.0,3.0,3.0,2500.0,Scottsboro,Alabama,Unknown,135.6,339000.0,135.6,0
a9cc7678-07fa-4b37-9b90-4835e20cb147,2024-10-27T17:39:31Z,77072.0,364900.0,6.0,3.0,2866.0,Houston,Texas,Harris,127.32030704815074,505753.30019880715,210.03835175981686,0
7c48d15d-bc44-4258-86cb-df149441fcc2,2024-10-27T17:39:31Z,32226.0,419999.0,4.0,3.0,2754.0,Jacksonville,Florida,Duval,152.50508351488745,364537.26769911504,202.34902062664602,0
90c2add5-1755-4e85-928f-dad68d41b987,2024-10-27T17:39:31Z,74105.0,149000.0,3.0,2.0,1416.0,Tulsa,Oklahoma,Tulsa,105.22598870056497,369672.84661835746,153.21701489152383,0
913b8387-1cdf-4b63-8072-972fce889750,2024-10-27T17:39:31Z,30331.0,270000.0,3.0,2.0,1035.0,Atlanta,Georgia,Fulton,260.8695652173913,690797.5069532237,752.1646410903646,0
1d8ccf60-2f87-46b4-8c85-aaf59cbbe405,2024-10-27T17:39:31Z,91304.0,1100000.0,5.0,4.0,2696.0,Canoga Park,California,Los Angeles,408.0118694362018,913842.25,439.8375920182167,0
97a882ed-d92f-4eeb-95d0-91400c8cf56a,2024-10-27T17:39:31Z,78227.0,239900.0,3.0,2.0,1525.0,San Antonio,Texas,Bexar,157.31147540983608,350646.32527472527,198.29082172880595,0
37c8f45a-84d7-4ebd-8879-9f1e6a28d802,2024-10-27T17:39:31Z,Unknown,433500.0,3.0,2.5,2200.0,Seattle,Unknown,Unknown,197.04545454545453,734215.6684438954,424.37797356681955,0
e33d13da-6a9c-4468-83af-6235b847e7c2,2024-10-27T17:39:31Z,46205.0,225000.0,2.0,2.0,918.0,Indianapolis,Indiana,Marion,245.09803921568627,284834.3126410835,156.12239677079853,1
11ada6a3-3277-4548-ba46-f60cc2461381,2024-10-27T17:39:31Z,Unknown,289000.0,3.0,1.0,1090.0,Renton,Unknown,Unknown,265.13761467889907,381097.3259543725,185.6964903909829,1
6b081e5c-04c7-474c-8c56-31955cb43f0b,2024-10-27T17:39:31Z,85043.0,349999.0,3.0,3.0,1632.0,Phoenix,Arizona,Maricopa,214.46017156862746,600357.8486005089,306.3450945474903,0
8ececc5c-3fbd-4159-a789-89046d404980,2024-10-27T17:39:31Z,11230.0,395000.0,1.0,1.0,730.0,Brooklyn,New York,Kings,541.0958904109589,1043761.1684782609,594.2090317178589,0
1e1606be-dc70-4f55-9b3f-563c44bd43b0,2024-10-27T17:39:31Z,80922.0,449000.0,3.0,3.0,2673.0,Colorado Springs,Colorado,El Paso,167.97605686494575,550677.8093607306,241.69449029218978,0
3d51fea2-75ae-4c1e-bd69-c61ae2ef4929,2024-10-27T17:39:31Z,27607.0,1190000.0,4.0,4.0,3620.0,Raleigh,North Carolina,Wake,328.7292817679558,616497.9795221844,265.3767071673069,1
02c28550-901d-46f6-8afa-f0d06cd06aea,2024-10-27T17:39:31Z,Unknown,210614.285714,3.0,2.5,1610.0,Kent,Unknown,Unknown,130.8163265304348,442907.15438734693,270.8729740676212,0
bd4aefa2-5703-4390-854f-e3a56e33d737,2024-10-27T17:39:31Z,28215.0,375000.0,3.0,3.0,2377.0,Charlotte,North Carolina,Mecklenburg,157.76188472864956,575322.4132321042,267.753556179067,0
1b70993c-df7b-4b6a-8e63-18851fad9099,2024-10-27T17:39:31Z,43209.0,429900.0,3.0,2.0,1911.0,Columbus,Ohio,Franklin,224.9607535321821,320964.12248062016,200.38409081068752,1
7482b389-f4a4-46f5-9e6a-a071cfb4849c,2024-10-27T17:39:31Z,92260.0,725000.0,3.0,3.0,2500.0,Palm Desert,California,Unknown,290.0,596985.7142857143,238.7942857142857,1
756672c8-0a27-4369-a753-52b84b6a9f91,2024-10-27T17:39:31Z,19152.0,348000.0,3.0,3.0,1552.0,Philadelphia,Pennsylvania,Philadelphia,224.22680412371133,342941.0974729242,219.33983140392135,1
dc369acc-6834-4113-887b-e00d800d9ae2,2024-10-27T17:39:31Z,40215.0,105000.0,2.0,1.0,727.0,Louisville,Kentucky,Jefferson,144.42916093535075,297231.5438401776,156.73742976048058,0
35680f18-66a8-44f6-a8f4-e91427d269a8,2024-10-27T17:39:31Z,90011.0,549000.0,3.0,2.0,1026.0,Los Angeles,California,Los Angeles,535.0877192982456,1885134.7995951418,795.7489587677992,0
94ced55f-1c23-4b36-aaa5-012707115ef5,2024-10-27T17:39:31Z,74133.0,479900.0,4.0,3.0,3033.0,Tulsa,Oklahoma,Tulsa,158.22617870095615,369672.84661835746,153.21701489152383,1
9cef7d01-dbe5-433e-aefe-6b20e9020e79,2024-10-27T17:39:31Z,95817.0,525000.0,2.0,1.0,956.0,Sacramento,California,Sacramento,549.163179916318,518119.5229608295,330.28522793938606,1
5e07121c-c52a-47a8-b2b3-cdf417d2caf3,2024-10-27T17:39:31Z,95125.0,899000.0,2.0,2.0,1071.0,San Jose,California,Santa Clara,839.4024276377218,1285340.6533166459,764.4472856684433,1
f68814b7-dfc4-48a3-a5bd-bec4988d693c,2024-10-27T17:39:31Z,68136.0,799000.0,3.0,4.0,2681.0,Omaha,Nebraska,Sarpy,298.0231256993659,351441.5151162791,165.89611196938864,1
9569fb00-da56-4a59-afa6-e1f3d9441946,2024-10-27T17:39:31Z,98115.0,816000.0,2.0,1.0,1140.0,Seattle,Washington,King,715.7894736842105,734215.6684438954,424.37797356681955,1
ab7a3893-675e-4934-ba10-1a2781b6f199,2024-10-27T17:39:31Z,33150.0,270000.0,3.0,1.0,904.0,Miami,Florida,Miami-Dade,298.6725663716814,1345007.4789473685,713.2664372599525,0
f323e381-7fd2-42ce-a210-a95617a226ce,2024-10-27T17:39:31Z,27609.0,340000.0,3.0,2.0,1303.0,Raleigh,North Carolina,Wake,260.9363008442057,616497.9795221844,265.3767071673069,0
25b218d6-9aed-4c6c-a5b5-6e7203802a3b,2024-10-27T17:39:31Z,79912.0,330000.0,3.0,3.0,1900.0,El Paso,Texas,El Paso,173.68421052631578,298545.9697322468,154.85224141258956,1
447c55eb-d9bf-496f-823e-0a8ab5fa8d2f,2024-10-27T17:39:31Z,78261.0,395500.0,5.0,4.0,2678.0,San Antonio,Texas,Bexar,147.68483943241225,350646.32527472527,198.29082172880595,0
094944ee-e7ce-49da-9792-d56b322bc6cf,2024-10-27T17:39:31Z,70116.0,345000.0,3.0,3.0,1687.0,New Orleans,Louisiana,Orleans,204.5050385299348,484183.95249695494,239.3294423596209,0
b6b7952a-376a-4c63-b34b-60405717ac3e,2024-10-27T17:39:31Z,76002.0,369000.0,3.0,2.0,1963.0,Arlington,Texas,Tarrant,187.9775853285787,391340.0974025974,190.84564052547321,0
e0c93852-2098-4177-8bca-adfda21ad445,2024-10-27T17:39:31Z,Unknown,312000.0,3.0,2.25,1540.0,Seattle,Unknown,Unknown,202.5974025974026,734215.6684438954,424.37797356681955,0
f3effd07-45c0-45de-85af-8c0de9ac39fa,2024-10-27T17:39:31Z,10463.0,339000.0,1.0,1.0,800.0,Bronx,New York,Bronx,423.75,732033.8108108108,341.529960937959,1
427d3332-399f-4e28-b3f7-15caeb4d12d2,2024-10-27T17:39:31Z,76179.0,899999.0,4.0,3.0,3700.0,Fort Worth,Texas,Tarrant,243.24297297297298,415520.9534883721,196.3133662925998,1
e2973159-50df-43ec-a20f-d583a831a543,2024-10-27T17:39:31Z,97216.0,320000.0,3.0,3.0,1223.0,Portland,Oregon,Multnomah,261.6516762060507,647825.9696734234,342.74989442196784,0
284fd02a-df15-4478-9955-b86701f03db9,2024-10-27T17:39:31Z,98122.0,599950.0,2.0,2.0,1107.0,Seattle,Washington,King,541.9602529358627,734215.6684438954,424.37797356681955,1
3a36b979-d01c-4d6f-a934-a9c703deb1a5,2024-10-27T17:39:31Z,94610.0,325000.0,1.0,1.0,559.0,Oakland,California,Alameda,581.3953488372093,893844.4907120743,571.0370221578817,1
0161eac6-2299-4f7f-9a86-1a8164ce7230,2024-10-27T17:39:31Z,19120.0,219900.0,3.0,1.0,1138.0,Philadelphia,Pennsylvania,Philadelphia,193.23374340949033,342941.0974729242,219.33983140392135,0
34a7d3fa-0fa8-438a-a95d-28abca4b31cd,2024-10-27T17:39:31Z,28215.0,623475.0,2.0,2.0,2136.0,Charlotte,North Carolina,Mecklenburg,291.88904494382024,575322.4132321042,267.753556179067,1
ddc3caa0-a08b-4068-a93d-36d3c47e6097,2024-10-27T17:39:31Z,85207.0,656000.0,3.0,3.0,2500.0,Mesa,Arizona,Unknown,262.4,485731.39370932756,253.05906901007208,1
3aed3e26-0ac1-44ec-a8c1-66ea1c34d998,2024-10-27T17:39:31Z,48202.0,230000.0,1.0,2.0,910.0,Detroit,Michigan,Wayne,252.74725274725276,137365.1791831357,96.3104118123206,1
dbde0aa7-242f-48da-8f56-80fa9ad5e8cb,2024-10-27T17:39:31Z,48224.0,75000.0,3.0,2.0,1176.0,Detroit,Michigan,Wayne,63.775510204081634,137365.1791831357,96.3104118123206,0
9c3fc833-9958-4a72-b4b8-983bcb11e928,2024-10-27T17:39:31Z,53218.0,169999.0,3.0,1.0,974.0,Milwaukee,Wisconsin,Milwaukee,174.53696098562628,225175.1556534508,151.3183386246093,1
33b1972b-8beb-46f3-ad03-4280720c320f,2024-10-27T17:39:31Z,87114.0,499000.0,4.0,3.0,2531.0,Albuquerque,New Mexico,Bernalillo,197.15527459502172,433426.76972972974,207.01124145482626,0
5fdf59b7-4a1d-4408-a7ad-b041f8b61393,2024-10-27T17:39:31Z,Unknown,197748.0,2.0,2.0,4620.0,Unknown,Unknown,Unknown,42.8025974025974,537676.855,270.8086902008121,0
bdc7fe9e-ccca-4b84-aad7-b8bbc3a36607,2024-10-27T17:39:31Z,8724.0,359000.0,3.0,3.0,2500.0,Brick,New Jersey,Unknown,143.6,443483.3333333333,177.39333333333335,0
814434f5-b54c-434b-a113-00b3348cf75d,2024-10-27T17:39:31Z,48204.0,15000.0,3.0,2.0,1364.0,Detroit,Michigan,Wayne,10.997067448680351,137365.1791831357,96.3104118123206,0
138ff9f7-4825-4468-a030-e142a6fdf245,2024-10-27T17:39:31Z,89146.0,539999.0,4.0,3.0,2578.0,Las Vegas,Nevada,Clark,209.46431342125678,572477.8759689922,277.46382888273797,0
6d1852e9-46e1-44da-ab7d-854855653e4e,2024-10-27T17:39:31Z,78244.0,229000.0,3.0,2.0,1060.0,San Antonio,Texas,Bexar,216.03773584905662,350646.32527472527,198.29082172880595,1
c07184a6-cbce-4497-8b51-2192aa3a695f,2024-10-27T17:39:31Z,85021.0,1025000.0,4.0,3.0,2496.0,Phoenix,Arizona,Maricopa,410.65705128205127,600357.8486005089,306.3450945474903,1
f4d11953-bd6a-4d6a-a52c-ce440ce1a751,2024-10-27T17:39:31Z,85213.0,349900.0,3.0,3.0,1401.0,Mesa,Arizona,Maricopa,249.7501784439686,485731.39370932756,253.05906901007208,0
5f7be806-b96f-47b1-8655-ce354b85d818,2024-10-27T17:39:31Z,97128.0,625000.0,3.0,3.0,2500.0,McMinnville,Oregon,Unknown,250.0,613225.0,245.29000000000002,1
64307266-d288-4ec8-b618-844728932ee3,2024-10-27T17:39:31Z,12866.0,636000.0,3.0,3.0,2500.0,Saratoga Springs,New York,Unknown,254.4,596644.6666666666,238.65786666666665,1
78bf37d2-92de-4881-b79b-fb6bd67f5520,2024-10-27T17:39:31Z,75225.0,2800000.0,5.0,7.0,5832.0,Dallas,Texas,Dallas,480.10973936899865,810558.3724434876,300.4514185213819,1
6162fdab-9cff-43df-ace9-ea126ed542ad,2024-10-27T17:39:31Z,79902.0,175000.0,2.0,2.0,1090.0,El Paso,Texas,El Paso,160.55045871559633,298545.9697322468,154.85224141258956,1
e52b8a49-cad3-4aeb-b71e-0c37178aeaa7,2024-10-27T17:39:31Z,89113.0,415000.0,4.0,3.0,1774.0,Las Vegas,Nevada,Clark,233.93461104847802,572477.8759689922,277.46382888273797,0
b61ffef0-7074-400c-9fc3-4be7889107a1,2024-10-27T17:39:31Z,80012.0,575000.0,3.0,3.0,2500.0,Aurora,Colorado,Unknown,230.0,331015.23076923075,132.4060923076923,1
1c1443e8-5a53-4b04-b9a5-5123fc02d4a4,2024-10-27T17:39:31Z,60653.0,690000.0,5.0,4.0,2012.0,Chicago,Illinois,Cook,342.94234592445326,505842.60876369325,266.22420747980317,1
5388fa57-6f69-4e2d-afc3-e8f1980bc6ed,2024-10-27T17:39:31Z,46239.0,350000.0,4.0,3.0,2264.0,Indianapolis,Indiana,Marion,154.59363957597174,284834.3126410835,156.12239677079853,0
c904c987-8399-4b66-bfac-5eda1a25bff0,2024-10-27T17:39:31Z,19125.0,699000.0,3.0,2.0,2201.0,Philadelphia,Pennsylvania,Philadelphia,317.58291685597453,342941.0974729242,219.33983140392135,1
aa0c3a67-27d7-463d-9e40-10c16ea0d3a6,2024-10-27T17:39:31Z,37091.0,399900.0,3.0,3.0,2500.0,Lewisburg,Tennessee,Unknown,159.96,641633.3333333334,256.65333333333336,0
c4a9cb38-f7a1-4fd7-a62f-a23a72982833,2024-10-27T17:39:31Z,67218.0,165000.0,2.0,2.0,1440.0,Wichita,Kansas,Sedgwick,114.58333333333333,292400.66584463627,131.71682741664975,0
8d1e05e0-758a-44d8-83a0-1ea465713083,2024-10-27T17:39:31Z,92352.0,1195000.0,3.0,3.0,2500.0,Lake Arrowhead,California,Unknown,478.0,1385000.0,554.0,0
80570bbd-e180-405d-9c99-5314b05de7a3,2024-10-27T17:39:31Z,37220.0,1650000.0,3.0,3.0,2612.0,Nashville,Tennessee,Davidson,631.6998468606432,846954.9825783973,389.1557669288414,1
7f70249a-6caf-479d-a804-88cef50c3c19,2024-10-27T17:39:31Z,Unknown,550000.0,3.0,1.75,1840.0,Redmond,Unknown,Unknown,298.9130434782609,681362.0948685731,284.0246229555772,1
5b4f1c6b-403d-4c6e-a0be-a955c0f6c203,2024-10-27T17:39:31Z,44111.0,149900.0,3.0,3.0,2500.0,Cleveland,Ohio,Unknown,59.96,238360.30303030304,95.34412121212122,0
b75e4040-8502-450d-a16d-af4786fea04b,2024-10-27T17:39:31Z,Unknown,965000.0,4.0,2.5,2460.0,Seattle,Unknown,Unknown,392.2764227642276,734215.6684438954,424.37797356681955,0
aca332f9-83aa-4f98-8c05-73cf722ec8b1,2024-10-27T17:39:31Z,95829.0,607877.0,3.0,2.0,1886.0,Sacramento,California,Sacramento,322.3101802757158,518119.5229608295,330.28522793938606,0
0db41257-1e3f-439f-8768-440a43fb49e3,2024-10-27T17:39:31Z,92131.0,1795000.0,4.0,3.0,2034.0,San Diego,California,San Diego,882.4975417895772,1111665.110691824,704.342853146312,1
f6c37810-4bfe-403f-bee9-290ec7931b14,2024-10-27T17:39:31Z,37221.0,389900.0,2.0,2.0,1429.0,Nashville,Tennessee,Davidson,272.8481455563331,846954.9825783973,389.1557669288414,0
89dd5e6c-c049-40bc-b7e5-f02c5685fcd1,2024-10-27T17:39:31Z,28269.0,350000.0,4.0,3.0,1900.0,Charlotte,North Carolina,Mecklenburg,184.21052631578948,575322.4132321042,267.753556179067,0
a0f3002c-2109-413c-9c64-c068f7a74a79,2024-10-27T17:39:31Z,98117.0,829900.0,3.0,2.0,1541.0,Seattle,Washington,King,538.5463984425697,734215.6684438954,424.37797356681955,1
7ed3094d-f6da-40cc-909a-8c9ba55b4c84,2024-10-27T17:39:31Z,21218.0,50000.0,3.0,2.0,1360.0,Baltimore,Maryland,Baltimore,36.76470588235294,290232.2758152174,171.68864771336507,0
1322ea62-e711-432f-b4c6-230185e4b3fb,2024-10-27T17:39:31Z,46226.0,175000.0,4.0,2.0,1670.0,Indianapolis,Indiana,Marion,104.79041916167665,284834.3126410835,156.12239677079853,0
ad748e44-e755-4251-ba7a-3ce29c84aff1,2024-10-27T17:39:31Z,92117.0,799000.0,3.0,2.0,1062.0,San Diego,California,San Diego,752.3540489642185,1111665.110691824,704.342853146312,1
54ae0e2b-0f71-4d10-b237-e7ee2e9f441d,2024-10-27T17:39:31Z,92120.0,1099900.0,4.0,3.0,2354.0,San Diego,California,San Diego,467.24723874256586,1111665.110691824,704.342853146312,0
76b266fa-21ce-492e-bf20-1dd5eb021860,2024-10-27T17:39:31Z,48201.0,369900.0,1.0,1.0,949.0,Detroit,Michigan,Wayne,389.77871443624866,137365.1791831357,96.3104118123206,1
43e50356-5b5b-42ca-bd33-3fa14510aa5a,2024-10-27T17:39:31Z,46234.0,274900.0,3.0,2.0,1942.0,Indianapolis,Indiana,Marion,141.55509783728115,284834.3126410835,156.12239677079853,0
37898c66-8f1b-438e-a922-9bb45a44a8f8,2024-10-27T17:39:31Z,20763.0,579900.0,3.0,3.0,2500.0,Savage,Maryland,Unknown,231.96,565447.5,226.179,1
130c3633-0604-4b72-9858-ab70af1a5fd6,2024-10-27T17:39:31Z,98512.0,2250000.0,3.0,3.0,2500.0,Olympia,Washington,Unknown,900.0,867557.1428571428,347.0228571428571,1
418d5f9a-eff4-4fbe-8cf2-a14372abf601,2024-10-27T17:39:31Z,67207.0,163500.0,3.0,2.0,2048.0,Wichita,Kansas,Sedgwick,79.833984375,292400.66584463627,131.71682741664975,0
d9ff1a8e-67aa-4271-a596-0a30806f99b4,2024-10-27T17:39:31Z,78723.0,485000.0,3.0,2.0,1248.0,Austin,Texas,Travis,388.62179487179486,925356.7877412032,435.1736161873048,0
b65fab48-8f3c-4750-beaa-cea6b65713dd,2024-10-27T17:39:31Z,94601.0,450000.0,2.0,1.0,798.0,Oakland,California,Alameda,563.9097744360902,893844.4907120743,571.0370221578817,0
5fcd041b-8e16-4123-b4f6-479e9bf3f5ee,2024-10-27T17:39:31Z,64109.0,289900.0,5.0,4.0,2838.0,Kansas City,Missouri,Jackson,102.14940098661029,294894.3014959724,160.82694376281566,0
c88784d7-6254-4942-858d-077beb6f4fb8,2024-10-27T17:39:31Z,33125.0,445000.0,2.0,2.0,935.0,Miami,Florida,Miami-Dade,475.93582887700535,1345007.4789473685,713.2664372599525,0
013f3408-9810-4860-a53a-ecb331dde69a,2024-10-27T17:39:31Z,85747.0,585000.0,4.0,3.0,2739.0,Tucson,Arizona,Pima,213.5815991237678,477680.9922308546,242.6050499075489,0
cfdbd5b6-b726-4b7d-975f-3aca6ee05796,2024-10-27T17:39:31Z,77048.0,160000.0,3.0,3.0,2500.0,Houston,Texas,Unknown,64.0,505753.30019880715,210.03835175981686,0
73b2685e-945b-4e99-9903-1cbe477ba90d,2024-10-27T17:39:31Z,78745.0,515000.0,3.0,2.0,1597.0,Austin,Texas,Travis,322.47964934251723,925356.7877412032,435.1736161873048,0
9174051e-0b32-49d8-81f7-5ce6092fda83,2024-10-27T17:39:31Z,32224.0,320000.0,3.0,2.0,1229.0,Jacksonville,Florida,Duval,260.3742880390561,364537.26769911504,202.34902062664602,1
e309a9bf-0c9b-4f58-a28c-980e968c483b,2024-10-27T17:39:31Z,19125.0,1500000.0,4.0,5.0,4050.0,Philadelphia,Pennsylvania,Philadelphia,370.3703703703704,342941.0974729242,219.33983140392135,1
5cba80d0-52a6-4522-9a89-7c71096e89ac,2024-10-27T17:39:31Z,80205.0,525000.0,4.0,2.0,1747.0,Denver,Colorado,Denver,300.5151688609044,806726.5898566704,427.6669946013823,0
412ad1af-03d6-4f60-a7a0-cc479c17460a,2024-10-27T17:39:31Z,92612.0,1388000.0,3.0,3.0,2500.0,Irvine,California,Unknown,555.2,1332906.25,533.1625,1
5a1d9c48-92f0-4151-b848-3fb62fb89c5d,2024-10-27T17:39:31Z,37203.0,582000.0,1.0,1.0,819.0,Nashville,Tennessee,Davidson,710.6227106227107,846954.9825783973,389.1557669288414,1
4e03f3dd-d7f0-47e0-ac0d-47a0e583b276,2024-10-27T17:39:31Z,76634.0,199900.0,3.0,3.0,2500.0,Clifton,Texas,Unknown,79.96,361633.3333333333,144.65333333333334,0
0caf6a47-5b6c-48bb-9135-92f998584380,2024-10-27T17:39:31Z,Unknown,670103.0,2.0,3.0,1791.0,Unknown,Unknown,Unknown,374.1501954215522,537676.855,270.8086902008121,1
d24357f3-8bc7-448d-baca-d454d20461ef,2024-10-27T17:39:31Z,78731.0,380000.0,2.0,3.0,1167.0,Austin,Texas,Travis,325.6212510711225,925356.7877412032,435.1736161873048,0
5046dcce-d5c5-468a-a7f2-76454a5d296c,2024-10-27T17:39:31Z,74137.0,495000.0,4.0,4.0,3060.0,Tulsa,Oklahoma,Tulsa,161.76470588235293,369672.84661835746,153.21701489152383,1
a919fc05-cb88-4c20-8d49-bbb0530932f1,2024-10-27T17:39:31Z,32726.0,160000.0,3.0,3.0,2500.0,Eustis,Florida,Unknown,64.0,289750.0,115.9,0
1f354994-618b-4d47-8870-1315cdb419d8,2024-10-27T17:39:31Z,87121.0,345000.0,3.0,2.0,1315.0,Albuquerque,New Mexico,Bernalillo,262.3574144486692,433426.76972972974,207.01124145482626,1
77b9d27a-22b7-422c-aba7-bec4db586bab,2024-10-27T17:39:31Z,90808.0,918000.0,3.0,2.0,1213.0,Long Beach,California,Los Angeles,756.8013190436933,1080638.8050541517,592.0891340789115,1
10c167a7-865e-44af-a1a0-9c7eef581d8b,2024-10-27T17:39:31Z,32224.0,777050.0,4.0,4.0,2866.0,Jacksonville,Florida,Duval,271.12700628053034,364537.26769911504,202.34902062664602,1
f81cae2c-463c-4b26-804a-e24bea3b6374,2024-10-27T17:39:31Z,97232.0,525000.0,3.0,1.0,1359.0,Portland,Oregon,Multnomah,386.31346578366447,647825.9696734234,342.74989442196784,1
a977d873-36ec-4b91-98f1-ad9ad7180ce1,2024-10-27T17:39:31Z,Unknown,755000.0,5.0,2.5,3260.0,Lake Forest Park,Unknown,Unknown,231.59509202453987,490408.08108108107,225.02889083527495,1
ac97771f-af13-4b94-af8a-51e23b962a82,2024-10-27T17:39:31Z,80927.0,598500.0,4.0,3.0,3342.0,Colorado Springs,Colorado,El Paso,179.08438061041292,550677.8093607306,241.69449029218978,0
ff522ef0-ca27-4465-8eb4-f205af561e7f,2024-10-27T17:39:31Z,70123.0,424900.0,3.0,2.0,1969.0,New Orleans,Louisiana,Jefferson,215.79481970543424,484183.95249695494,239.3294423596209,0
324afb26-6a09-4c34-bced-175800631939,2024-10-27T17:39:31Z,28270.0,420000.0,3.0,2.0,1678.0,Charlotte,North Carolina,Mecklenburg,250.29797377830752,575322.4132321042,267.753556179067,0
ae6bc9fc-c961-4354-acf6-f42d73b65d17,2024-10-27T17:39:31Z,85207.0,1200000.0,4.0,4.0,4061.0,Mesa,Arizona,Maricopa,295.4937207584339,485731.39370932756,253.05906901007208,1
a2e02a2f-81b9-4819-9681-6989dd8e4907,2024-10-27T17:39:31Z,90019.0,1499000.0,3.0,4.0,2507.0,Los Angeles,California,Los Angeles,597.9258077383327,1885134.7995951418,795.7489587677992,0
4db8a3b9-c3a3-4052-93a2-da6d798a3f6d,2024-10-27T17:39:31Z,89156.0,279900.0,2.0,2.0,868.0,Las Vegas,Nevada,Clark,322.46543778801845,572477.8759689922,277.46382888273797,1
1923c793-f71a-41c5-8461-bd576fe53419,2024-10-27T17:39:31Z,11209.0,2500.0,2.0,1.0,700.0,Brooklyn,New York,Kings,3.5714285714285716,1043761.1684782609,594.2090317178589,0
b2c0e301-d1a9-4bc9-aae5-752c9ed8bfff,2024-10-27T17:39:31Z,Unknown,303210.0,4.0,2.5,2009.0,Auburn,Unknown,Unknown,150.9258337481334,326342.98908810527,159.81720092634185,0
691490f1-9296-4aad-9a0c-cafb85b12f20,2024-10-27T17:39:31Z,33131.0,650000.0,1.0,2.0,1076.0,Miami,Florida,Miami-Dade,604.089219330855,1345007.4789473685,713.2664372599525,0
ed318e30-c6b3-473c-8b8c-fa5693ce3b41,2024-10-27T17:39:31Z,78704.0,1225000.0,3.0,2.0,1669.0,Austin,Texas,Travis,733.9724385859796,925356.7877412032,435.1736161873048,1
5b1e50c7-e833-4dd9-8b4d-93d0ff5af754,2024-10-27T17:39:31Z,91411.0,1900000.0,3.0,2.0,1476.0,Van Nuys,California,Los Angeles,1287.2628726287262,1064873.2333333334,641.43133895123,1
dbc85df2-2121-420d-b7eb-63d8a9294df6,2024-10-27T17:39:31Z,98367.0,539000.0,3.0,3.0,2500.0,Port Orchard,Washington,Unknown,215.6,541997.5,216.79899999999998,0
